CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 5540.160156 1582461050.7168
MEM 5584.789062 1582461050.8172
MEM 5706.644531 1582461050.9175
MEM 5730.441406 1582461051.0178
MEM 5743.320312 1582461051.1181
MEM 5744.652344 1582461051.2184
MEM 5742.226562 1582461051.3187
MEM 5743.500000 1582461051.4190
MEM 5754.457031 1582461051.5193
MEM 5834.867188 1582461051.6198
MEM 5865.929688 1582461051.7203
MEM 5875.382812 1582461051.8208
MEM 5891.183594 1582461051.9212
MEM 5897.812500 1582461052.0217
MEM 5905.390625 1582461052.1221
MEM 5910.296875 1582461052.2224
MEM 5958.152344 1582461052.7580
MEM 5959.636719 1582461052.8587
MEM 5961.691406 1582461052.9596
MEM 5967.347656 1582461053.0601
MEM 5970.683594 1582461053.1607
MEM 5970.566406 1582461053.2614
MEM 5978.343750 1582461053.3620
MEM 5983.800781 1582461053.4628
MEM 6003.707031 1582461053.5634
MEM 6007.718750 1582461053.6642
MEM 6007.687500 1582461053.7649
MEM 6007.628906 1582461053.8656
MEM 6007.558594 1582461053.9665
MEM 6020.941406 1582461054.0672
MEM 6030.519531 1582461054.1680
MEM 6035.539062 1582461054.2686
MEM 6035.531250 1582461054.3694
MEM 6035.515625 1582461054.4702
MEM 6034.777344 1582461054.5709
MEM 6034.777344 1582461054.6719
MEM 6034.714844 1582461054.7725
MEM 6034.617188 1582461054.8731
MEM 6062.187500 1582461054.9738
MEM 6065.796875 1582461055.0745
MEM 6067.792969 1582461055.1752
MEM 6069.855469 1582461055.2761
MEM 6069.855469 1582461055.3767
MEM 6069.855469 1582461055.4775
MEM 6069.855469 1582461055.5783
MEM 6069.855469 1582461055.6790
MEM 6069.855469 1582461055.7795
MEM 6069.855469 1582461055.8803
MEM 6069.855469 1582461055.9809
MEM 6069.855469 1582461056.0816
MEM 6069.855469 1582461056.1823
MEM 6069.855469 1582461056.2829
MEM 6069.855469 1582461056.3835
MEM 6069.855469 1582461056.4841
MEM 6069.855469 1582461056.5847
MEM 6079.652344 1582461056.6854
MEM 6079.652344 1582461056.7858
MEM 6087.777344 1582461056.8862
MEM 6109.546875 1582461056.9869
MEM 6109.546875 1582461057.0876
MEM 6109.546875 1582461057.1882
MEM 6117.546875 1582461057.2887
MEM 6123.324219 1582461057.3892
MEM 6123.324219 1582461057.4899
MEM 6123.324219 1582461057.5908
MEM 6123.324219 1582461057.6915
MEM 6123.324219 1582461057.7924
MEM 6161.261719 1582461058.6600
MEM 6162.949219 1582461058.7603
MEM 6169.113281 1582461058.8611
MEM 6169.113281 1582461058.9620
MEM 6169.113281 1582461059.0629
MEM 6169.113281 1582461059.1635
MEM 6169.113281 1582461059.2642
MEM 6169.113281 1582461059.3650
MEM 6169.113281 1582461059.4657
MEM 6169.113281 1582461059.5667
MEM 6169.113281 1582461059.6673
MEM 6171.175781 1582461059.7680
MEM 6171.175781 1582461059.8687
MEM 6171.175781 1582461059.9690
MEM 6171.175781 1582461060.0696
MEM 6171.101562 1582461060.1700
MEM 6170.964844 1582461060.2709
MEM 6170.964844 1582461060.3716
MEM 6174.832031 1582461060.4723
MEM 6180.761719 1582461060.5732
MEM 6180.761719 1582461060.6739
MEM 6186.949219 1582461060.7745
MEM 6198.734375 1582461060.8752
MEM 6198.734375 1582461060.9759
MEM 6198.734375 1582461061.0767
MEM 6198.734375 1582461061.1774
MEM 6198.734375 1582461061.2782
MEM 6198.734375 1582461061.3790
MEM 6198.734375 1582461061.4796
MEM 6204.367188 1582461061.5802
MEM 6204.367188 1582461061.6808
MEM 6204.367188 1582461061.7815
MEM 6204.242188 1582461061.8822
MEM 6203.937500 1582461061.9829
MEM 6203.937500 1582461062.0833
MEM 6203.937500 1582461062.1837
MEM 6217.976562 1582461062.2844
MEM 6226.156250 1582461062.3850
MEM 6226.128906 1582461062.4855
MEM 6226.128906 1582461062.5859
MEM 6226.023438 1582461062.6866
MEM 6226.023438 1582461062.7872
MEM 6227.437500 1582461062.8876
MEM 6227.687500 1582461062.9883
MEM 6231.664062 1582461063.0890
MEM 6235.726562 1582461063.1898
MEM 6239.726562 1582461063.2904
MEM 6239.726562 1582461063.3913
MEM 6239.726562 1582461063.4922
MEM 6239.726562 1582461063.5931
MEM 6239.726562 1582461063.6938
MEM 6241.519531 1582461063.7945
MEM 6241.515625 1582461063.8951
MEM 6241.515625 1582461063.9961
MEM 6241.507812 1582461064.0966
MEM 6243.503906 1582461064.1973
MEM 6243.503906 1582461064.2982
MEM 6243.503906 1582461064.3989
MEM 6243.503906 1582461064.4998
MEM 6243.503906 1582461064.6004
MEM 6243.503906 1582461064.7013
MEM 6245.566406 1582461064.8019
MEM 6251.496094 1582461064.9023
MEM 6251.496094 1582461065.0027
MEM 6251.496094 1582461065.1030
MEM 6251.496094 1582461065.2032
MEM 6253.558594 1582461065.3036
MEM 6253.558594 1582461065.4041
MEM 6255.601562 1582461065.5046
MEM 6259.429688 1582461065.6054
MEM 6259.429688 1582461065.7061
MEM 6259.429688 1582461065.8064
MEM 6265.359375 1582461065.9070
MEM 6267.421875 1582461066.0076
MEM 6269.484375 1582461066.1081
MEM 6271.546875 1582461066.2088
MEM 6277.472656 1582461066.3094
MEM 6283.347656 1582461066.4101
MEM 6283.320312 1582461066.5106
MEM 6285.261719 1582461066.6113
MEM 6285.261719 1582461066.7121
MEM 6285.261719 1582461066.8130
MEM 6285.261719 1582461066.9139
MEM 6285.261719 1582461067.0147
MEM 6285.261719 1582461067.1156
MEM 6289.386719 1582461067.2163
MEM 6289.386719 1582461067.3169
MEM 6289.386719 1582461067.4177
MEM 6289.386719 1582461067.5184
MEM 6289.386719 1582461067.6191
MEM 6289.386719 1582461067.7200
MEM 6291.191406 1582461067.8206
MEM 6291.191406 1582461067.9213
MEM 6291.191406 1582461068.0219
MEM 6293.253906 1582461068.1226
MEM 6293.253906 1582461068.2233
MEM 6293.253906 1582461068.3241
MEM 6293.253906 1582461068.4248
MEM 6293.253906 1582461068.5256
MEM 6293.253906 1582461068.6264
MEM 6293.253906 1582461068.7273
MEM 6297.378906 1582461068.8282
MEM 6297.250000 1582461068.9955
MEM 6297.250000 1582461069.0962
MEM 6297.250000 1582461069.1971
MEM 6307.117188 1582461069.2979
MEM 6307.117188 1582461069.3986
MEM 6307.117188 1582461069.4992
MEM 6307.117188 1582461069.5999
MEM 6307.117188 1582461069.7008
MEM 6319.851562 1582461069.8011
MEM 6319.851562 1582461069.9020
MEM 6329.734375 1582461070.0029
MEM 6329.734375 1582461070.1038
MEM 6329.734375 1582461070.2045
MEM 6329.734375 1582461070.3053
MEM 6329.734375 1582461070.4060
MEM 6329.734375 1582461070.5066
MEM 6329.734375 1582461070.6074
MEM 6329.734375 1582461070.7082
MEM 6329.734375 1582461070.8089
MEM 6329.734375 1582461070.9098
MEM 6329.734375 1582461071.0105
MEM 6329.734375 1582461071.1112
MEM 6343.656250 1582461071.2121
MEM 6353.710938 1582461071.3130
MEM 6359.589844 1582461071.4137
MEM 6367.582031 1582461071.5143
MEM 6375.574219 1582461071.6149
MEM 6377.589844 1582461071.7158
MEM 6377.589844 1582461071.8165
MEM 6377.589844 1582461071.9174
MEM 6377.589844 1582461072.0183
MEM 6377.589844 1582461072.1190
MEM 6377.589844 1582461072.2197
MEM 6377.589844 1582461072.3204
MEM 6377.589844 1582461072.4213
MEM 6377.589844 1582461072.5220
MEM 6377.589844 1582461072.6228
MEM 6377.589844 1582461072.7235
MEM 6395.621094 1582461072.8239
MEM 6399.476562 1582461072.9247
MEM 6399.476562 1582461073.0256
MEM 6399.476562 1582461073.1264
MEM 6399.476562 1582461073.2273
MEM 6399.476562 1582461073.3282
MEM 6399.476562 1582461073.4288
MEM 6399.476562 1582461073.5293
MEM 6399.476562 1582461073.6301
MEM 6399.476562 1582461073.7307
MEM 6399.468750 1582461073.8314
MEM 6419.578125 1582461073.9318
MEM 6423.445312 1582461074.0327
MEM 6423.445312 1582461074.3069
MEM 6425.507812 1582461074.4076
MEM 6425.507812 1582461074.5081
MEM 6437.367188 1582461074.6088
MEM 6443.554688 1582461074.7095
MEM 6443.539062 1582461074.8102
MEM 6443.539062 1582461074.9111
MEM 6443.187500 1582461075.0118
MEM 6443.187500 1582461075.1126
MEM 6443.187500 1582461075.2133
MEM 6444.992188 1582461075.3142
MEM 6449.117188 1582461075.4149
MEM 6455.046875 1582461075.5154
MEM 6459.171875 1582461075.6161
MEM 6459.171875 1582461075.7169
MEM 6459.171875 1582461075.8178
MEM 6459.171875 1582461075.9187
MEM 6459.171875 1582461076.0196
MEM 6459.171875 1582461076.1203
MEM 6459.171875 1582461076.2211
MEM 6459.171875 1582461076.3217
MEM 6459.171875 1582461076.4225
MEM 6459.171875 1582461076.5230
MEM 6459.171875 1582461076.6239
MEM 6459.171875 1582461076.7248
MEM 6467.152344 1582461076.8251
MEM 6467.152344 1582461076.9254
MEM 6477.164062 1582461077.0260
MEM 6477.164062 1582461077.1269
MEM 6477.164062 1582461077.2279
MEM 6477.164062 1582461077.3287
MEM 6477.164062 1582461077.4296
MEM 6477.164062 1582461077.5302
MEM 6477.164062 1582461077.6308
MEM 6477.164062 1582461077.7317
MEM 6477.164062 1582461077.8325
MEM 6477.164062 1582461077.9332
MEM 6477.164062 1582461078.0340
MEM 6477.164062 1582461078.1348
MEM 6477.164062 1582461078.2358
MEM 6477.164062 1582461078.3365
MEM 6477.164062 1582461078.4374
MEM 6477.164062 1582461078.5379
MEM 6477.164062 1582461078.6388
MEM 6479.226562 1582461078.7395
MEM 6481.023438 1582461078.8402
MEM 6485.132812 1582461078.9411
MEM 6485.132812 1582461079.0421
MEM 6485.132812 1582461079.1430
MEM 6485.132812 1582461079.2439
MEM 6485.132812 1582461079.3446
MEM 6485.121094 1582461079.6183
MEM 6485.121094 1582461079.7191
MEM 6485.121094 1582461079.8200
MEM 6493.113281 1582461079.9205
MEM 6493.113281 1582461080.0212
MEM 6495.175781 1582461080.1219
MEM 6515.042969 1582461080.2223
MEM 6515.042969 1582461080.3230
MEM 6525.187500 1582461080.4235
MEM 6525.187500 1582461080.5240
MEM 6525.144531 1582461080.6246
MEM 6525.144531 1582461080.7254
MEM 6525.144531 1582461080.8262
MEM 6556.992188 1582461080.9269
MEM 6562.863281 1582461081.0276
MEM 6562.855469 1582461081.1283
MEM 6562.855469 1582461081.2292
MEM 6562.855469 1582461081.3301
MEM 6562.812500 1582461081.4308
MEM 6562.812500 1582461081.5315
MEM 6562.511719 1582461081.6322
MEM 6562.511719 1582461081.7331
MEM 6562.457031 1582461081.8337
MEM 6562.457031 1582461081.9344
MEM 6562.457031 1582461082.0353
MEM 6568.457031 1582461082.1360
MEM 6568.457031 1582461082.2366
MEM 6568.457031 1582461082.3375
MEM 6568.457031 1582461082.4382
MEM 6568.457031 1582461082.5386
MEM 6568.457031 1582461082.6394
MEM 6568.457031 1582461082.7404
MEM 6568.457031 1582461082.8412
MEM 6568.457031 1582461082.9419
MEM 6568.457031 1582461083.0427
MEM 6568.457031 1582461083.1436
MEM 6568.457031 1582461083.2445
MEM 6568.457031 1582461083.3454
MEM 6568.441406 1582461083.4462
MEM 6568.441406 1582461083.5467
MEM 6568.441406 1582461083.6475
MEM 6577.644531 1582461083.7482
MEM 6580.480469 1582461083.8488
MEM 6588.472656 1582461083.9495
MEM 6588.472656 1582461084.0504
MEM 6588.472656 1582461084.1512
MEM 6594.402344 1582461084.2520
MEM 6594.402344 1582461084.3526
MEM 6594.402344 1582461084.4533
MEM 6594.402344 1582461084.5540
MEM 6594.402344 1582461084.6546
MEM 6598.515625 1582461085.0083
MEM 6598.515625 1582461085.1091
MEM 6598.515625 1582461085.2099
MEM 6606.503906 1582461085.3105
MEM 6606.503906 1582461085.4112
MEM 6606.503906 1582461085.5121
MEM 6612.558594 1582461085.6128
MEM 6612.558594 1582461085.7135
MEM 6612.558594 1582461085.8142
MEM 6612.558594 1582461085.9148
MEM 6612.558594 1582461086.0156
MEM 6612.558594 1582461086.1162
MEM 6612.558594 1582461086.2170
MEM 6612.558594 1582461086.3176
MEM 6612.558594 1582461086.4185
MEM 6612.558594 1582461086.5192
MEM 6612.558594 1582461086.6200
MEM 6612.558594 1582461086.7206
MEM 6612.558594 1582461086.8213
MEM 6612.558594 1582461086.9219
MEM 6612.558594 1582461087.0226
MEM 6612.558594 1582461087.1234
MEM 6612.558594 1582461087.2244
MEM 6612.558594 1582461087.3251
MEM 6612.558594 1582461087.4258
MEM 6618.277344 1582461087.5262
MEM 6619.050781 1582461087.6269
MEM 6627.042969 1582461087.7276
MEM 6637.226562 1582461087.8282
MEM 6643.226562 1582461087.9286
MEM 6659.132812 1582461088.0292
MEM 6671.113281 1582461088.1299
MEM 6671.113281 1582461088.2307
MEM 6671.113281 1582461088.3315
MEM 6673.175781 1582461088.4322
MEM 6673.175781 1582461088.5332
MEM 6673.175781 1582461088.6340
MEM 6673.175781 1582461088.7349
MEM 6673.175781 1582461088.8358
MEM 6673.175781 1582461088.9365
MEM 6673.175781 1582461089.0372
MEM 6673.175781 1582461089.1381
MEM 6673.175781 1582461089.2390
MEM 6673.175781 1582461089.3400
MEM 6675.238281 1582461089.4406
MEM 6677.042969 1582461089.5414
MEM 6677.042969 1582461089.6422
MEM 6677.042969 1582461089.7429
MEM 6677.042969 1582461089.8438
MEM 6677.042969 1582461089.9445
MEM 6677.042969 1582461090.0454
MEM 6689.160156 1582461090.4950
MEM 6693.160156 1582461090.5956
MEM 6711.199219 1582461090.6964
MEM 6711.199219 1582461090.7973
MEM 6717.128906 1582461090.8979
MEM 6719.191406 1582461090.9988
MEM 6725.117188 1582461091.0998
MEM 6727.179688 1582461091.2004
MEM 6727.175781 1582461091.3011
MEM 6727.175781 1582461091.4018
MEM 6727.125000 1582461091.5025
MEM 6727.125000 1582461091.6032
MEM 6727.125000 1582461091.7041
MEM 6726.851562 1582461091.8049
MEM 6726.851562 1582461091.9056
MEM 6728.593750 1582461092.0063
MEM 6728.593750 1582461092.1070
MEM 6730.378906 1582461092.2076
MEM 6730.378906 1582461092.3084
MEM 6730.378906 1582461092.4090
MEM 6730.363281 1582461092.5099
MEM 6730.363281 1582461092.6107
MEM 6730.363281 1582461092.7116
MEM 6730.363281 1582461092.8126
MEM 6730.363281 1582461092.9134
MEM 6730.363281 1582461093.0141
MEM 6730.363281 1582461093.1148
MEM 6736.550781 1582461093.2155
MEM 6736.550781 1582461093.3161
MEM 6736.550781 1582461093.4168
MEM 6738.355469 1582461093.5174
MEM 6738.355469 1582461093.6181
MEM 6740.417969 1582461093.7186
MEM 6754.480469 1582461093.8192
MEM 6756.519531 1582461093.9202
MEM 6756.519531 1582461094.0211
MEM 6756.519531 1582461094.1221
MEM 6756.519531 1582461094.2228
MEM 6756.519531 1582461094.3235
MEM 6756.519531 1582461094.4244
MEM 6756.519531 1582461094.5252
MEM 6760.507812 1582461094.6259
MEM 6760.507812 1582461094.7266
MEM 6760.507812 1582461094.8274
MEM 6760.503906 1582461094.9281
MEM 6760.488281 1582461095.0288
MEM 6760.414062 1582461095.1295
MEM 6764.324219 1582461095.2301
MEM 6764.242188 1582461095.3308
MEM 6764.242188 1582461095.4315
MEM 6764.242188 1582461095.5323
MEM 6764.242188 1582461095.9760
MEM 6764.242188 1582461096.0767
MEM 6764.242188 1582461096.1773
MEM 6764.242188 1582461096.2779
MEM 6764.242188 1582461096.3785
MEM 6764.242188 1582461096.4791
MEM 6764.234375 1582461096.5799
MEM 6764.234375 1582461096.6805
MEM 6764.234375 1582461096.7811
MEM 6764.218750 1582461096.8818
MEM 6764.218750 1582461096.9825
MEM 6764.218750 1582461097.0831
MEM 6764.218750 1582461097.1838
MEM 6764.218750 1582461097.2843
MEM 6764.218750 1582461097.3850
MEM 6764.218750 1582461097.4856
MEM 6764.218750 1582461097.5862
MEM 6764.218750 1582461097.6868
MEM 6772.218750 1582461097.7874
MEM 6772.218750 1582461097.8880
MEM 6772.070312 1582461097.9887
MEM 6780.433594 1582461098.0894
MEM 6780.312500 1582461098.1901
MEM 6780.312500 1582461098.2908
MEM 6780.312500 1582461098.3914
MEM 6780.312500 1582461098.4921
MEM 6782.312500 1582461098.5927
MEM 6782.312500 1582461098.6933
MEM 6784.371094 1582461098.7939
MEM 6784.371094 1582461098.8945
MEM 6784.265625 1582461098.9953
MEM 6784.265625 1582461099.0959
MEM 6784.242188 1582461099.1967
MEM 6784.242188 1582461099.2973
MEM 6784.242188 1582461099.3980
MEM 6786.304688 1582461099.4986
MEM 6786.304688 1582461099.5992
MEM 6786.304688 1582461099.6998
MEM 6792.109375 1582461099.8006
MEM 6792.109375 1582461099.9012
MEM 6792.109375 1582461100.0018
MEM 6792.105469 1582461100.1025
MEM 6792.105469 1582461100.2031
MEM 6794.164062 1582461100.3038
MEM 6804.222656 1582461100.4045
MEM 6804.464844 1582461100.5051
MEM 6812.199219 1582461100.6058
MEM 6812.199219 1582461100.7064
MEM 6812.199219 1582461100.8070
MEM 6816.066406 1582461100.9077
MEM 6816.066406 1582461101.0084
MEM 6974.097656 1582461122.5787
MEM 7003.765625 1582461124.7441
MEM 7013.757812 1582461124.8444
MEM 7013.757812 1582461124.9446
MEM 7013.757812 1582461125.0448
MEM 7013.757812 1582461125.1450
MEM 7013.757812 1582461125.2452
MEM 7015.820312 1582461125.3454
MEM 7017.625000 1582461125.4457
MEM 7017.625000 1582461125.5459
MEM 7017.625000 1582461125.6461
MEM 7017.625000 1582461125.7463
MEM 7019.687500 1582461125.8465
MEM 7027.679688 1582461125.9468
MEM 7027.679688 1582461126.0470
MEM 7027.679688 1582461126.1474
MEM 7027.679688 1582461126.2480
MEM 7027.679688 1582461126.3484
MEM 7027.679688 1582461126.4488
MEM 7027.679688 1582461126.5492
MEM 7027.679688 1582461126.6496
MEM 7027.679688 1582461126.7502
MEM 7027.679688 1582461126.8508
MEM 7027.679688 1582461126.9513
MEM 7027.679688 1582461127.0518
MEM 7027.679688 1582461127.1522
MEM 7027.679688 1582461127.2527
MEM 7027.679688 1582461127.3531
MEM 7027.679688 1582461127.4537
MEM 7027.679688 1582461127.5544
MEM 7027.679688 1582461127.6549
MEM 7027.679688 1582461127.7554
MEM 7027.679688 1582461127.8559
MEM 7027.679688 1582461127.9564
MEM 7027.679688 1582461128.0569
MEM 7027.679688 1582461128.1573
MEM 7027.679688 1582461128.2579
MEM 7031.804688 1582461128.3585
MEM 7031.804688 1582461128.4591
MEM 7031.804688 1582461128.5598
MEM 7031.804688 1582461128.6603
MEM 7035.671875 1582461128.7610
MEM 7035.671875 1582461128.8616
MEM 7035.671875 1582461128.9622
MEM 7035.671875 1582461129.0627
MEM 7035.671875 1582461129.1634
MEM 7035.671875 1582461129.2640
MEM 7035.671875 1582461129.3646
MEM 7035.671875 1582461129.4651
MEM 7035.671875 1582461129.5656
MEM 7035.671875 1582461129.6662
MEM 7047.710938 1582461131.0780
MEM 7047.710938 1582461131.1786
MEM 7047.664062 1582461131.2792
MEM 7047.664062 1582461131.3798
MEM 7049.726562 1582461131.4804
MEM 7049.726562 1582461131.5810
MEM 7049.726562 1582461131.6815
MEM 7049.726562 1582461131.7820
MEM 7039.394531 1582461131.8827
MEM 7038.550781 1582461131.9833
MEM 7038.457031 1582461132.0839
MEM 7038.457031 1582461132.1845
MEM 7047.132812 1582461132.2851
MEM 7046.218750 1582461132.3857
MEM 7044.164062 1582461132.4863
MEM 7042.539062 1582461132.5870
MEM 7049.746094 1582461132.6875
MEM 7048.667969 1582461132.7881
MEM 7048.617188 1582461132.8886
MEM 7048.617188 1582461132.9892
MEM 7048.617188 1582461133.0897
MEM 7048.617188 1582461133.1903
MEM 7048.617188 1582461133.2908
MEM 7048.617188 1582461133.3914
MEM 7048.617188 1582461133.4919
MEM 7048.617188 1582461133.5925
MEM 7048.617188 1582461133.6931
MEM 7048.617188 1582461133.7936
MEM 7048.617188 1582461133.8942
MEM 7048.617188 1582461133.9948
MEM 7048.617188 1582461134.0953
MEM 7048.617188 1582461134.1960
MEM 7048.617188 1582461134.2966
MEM 7048.617188 1582461134.3971
MEM 7048.617188 1582461134.4978
MEM 7048.617188 1582461134.5983
MEM 7048.617188 1582461134.6990
MEM 7048.617188 1582461134.7995
MEM 7048.617188 1582461134.9001
MEM 7048.617188 1582461135.0008
MEM 7048.617188 1582461135.1013
MEM 7048.617188 1582461135.2019
MEM 7048.617188 1582461135.3026
MEM 7048.617188 1582461135.4031
MEM 7048.617188 1582461135.5038
MEM 7048.617188 1582461135.6044
MEM 7048.617188 1582461135.7050
MEM 7048.617188 1582461135.8056
MEM 7048.617188 1582461135.9063
MEM 7048.617188 1582461136.0069
MEM 7048.617188 1582461136.1076
MEM 7048.617188 1582461136.2082
MEM 7048.617188 1582461136.3087
MEM 7048.617188 1582461136.4093
MEM 7048.617188 1582461136.5098
MEM 7048.617188 1582461136.6105
MEM 7048.617188 1582461136.7111
MEM 7048.617188 1582461136.8117
MEM 7048.617188 1582461136.9123
MEM 7048.617188 1582461137.0129
MEM 7048.617188 1582461137.1135
MEM 7048.617188 1582461137.2141
MEM 7048.617188 1582461137.3147
MEM 7048.617188 1582461137.4153
MEM 7048.617188 1582461137.5159
MEM 7048.617188 1582461137.6165
MEM 7048.617188 1582461137.7169
MEM 7048.617188 1582461137.8174
MEM 7048.617188 1582461137.9180
MEM 7048.617188 1582461138.0185
MEM 7048.617188 1582461138.1191
MEM 7048.617188 1582461138.2198
MEM 7048.617188 1582461138.3203
MEM 7048.617188 1582461138.4209
MEM 7048.617188 1582461138.5215
MEM 7048.617188 1582461138.6221
MEM 7048.617188 1582461138.7227
MEM 7048.617188 1582461138.8230
MEM 7048.617188 1582461138.9236
MEM 7048.617188 1582461139.0242
MEM 7048.617188 1582461139.1248
MEM 7048.617188 1582461139.2254
MEM 7048.617188 1582461139.3260
MEM 7048.617188 1582461139.4267
MEM 7048.617188 1582461139.5273
MEM 7048.617188 1582461139.6279
MEM 7048.617188 1582461139.7285
MEM 7048.617188 1582461139.8291
MEM 7048.617188 1582461139.9297
MEM 7048.617188 1582461140.0300
MEM 7050.734375 1582461140.1306
MEM 7049.238281 1582461140.2315
MEM 7048.234375 1582461140.3323
MEM 7048.113281 1582461140.4329
MEM 7048.113281 1582461140.5335
MEM 7048.113281 1582461140.6342
MEM 7048.113281 1582461140.7349
MEM 7048.113281 1582461140.8358
MEM 7056.105469 1582461140.9361
MEM 7062.035156 1582461141.0368
MEM 7062.035156 1582461141.1375
MEM 7066.160156 1582461141.2381
MEM 7067.964844 1582461141.3425
MEM 7067.964844 1582461141.4431
MEM 7067.964844 1582461141.5436
MEM 7065.261719 1582461141.6443
MEM 7064.523438 1582461141.7452
MEM 7059.058594 1582461141.8459
MEM 7054.707031 1582461141.9467
MEM 7054.707031 1582461142.0475
MEM 7050.097656 1582461142.1482
MEM 7049.589844 1582461142.2490
MEM 7048.074219 1582461142.3497
MEM 7045.062500 1582461142.4503
MEM 7044.886719 1582461142.5511
MEM 7045.437500 1582461142.6518
MEM 7047.449219 1582461142.7524
MEM 7050.773438 1582461142.8531
MEM 7055.003906 1582461142.9537
MEM 7055.300781 1582461143.0543
MEM 7057.242188 1582461143.1549
MEM 7059.984375 1582461143.2556
MEM 7062.437500 1582461143.3563
MEM 7062.156250 1582461143.4570
MEM 7068.332031 1582461143.5574
MEM 7070.582031 1582461143.6580
MEM 7070.074219 1582461143.7587
MEM 7067.152344 1582461143.8594
MEM 7066.542969 1582461143.9602
MEM 7074.390625 1582461144.0608
MEM 7072.089844 1582461144.1614
MEM 7071.625000 1582461144.2621
MEM 7070.500000 1582461144.3626
MEM 7069.230469 1582461144.4632
MEM 7065.804688 1582461144.5639
MEM 7065.804688 1582461144.6647
MEM 7067.359375 1582461144.7655
MEM 7065.828125 1582461144.8662
MEM 7065.828125 1582461144.9669
MEM 7067.640625 1582461145.0676
MEM 7064.468750 1582461145.1683
MEM 7063.468750 1582461145.2690
MEM 7063.246094 1582461145.3694
MEM 7061.031250 1582461145.4701
MEM 7059.531250 1582461145.5708
MEM 7059.531250 1582461145.6715
MEM 7061.417969 1582461145.7724
MEM 7060.148438 1582461145.8730
MEM 7058.648438 1582461145.9737
MEM 7058.648438 1582461146.0745
MEM 7056.933594 1582461146.1752
MEM 7062.828125 1582461146.2756
MEM 7062.472656 1582461146.3764
MEM 7067.324219 1582461146.4771
MEM 7067.324219 1582461146.5778
MEM 7067.160156 1582461146.6782
MEM 7065.847656 1582461146.7790
MEM 7064.535156 1582461146.8797
MEM 7067.367188 1582461146.9804
MEM 7067.183594 1582461147.0811
MEM 7067.183594 1582461147.1818
MEM 7067.109375 1582461147.2825
MEM 7065.070312 1582461147.3831
MEM 7062.746094 1582461147.4838
MEM 7062.746094 1582461147.5845
MEM 7059.128906 1582461147.6852
MEM 7058.878906 1582461147.7859
MEM 7056.636719 1582461147.8866
MEM 7056.636719 1582461147.9872
MEM 7061.707031 1582461148.0879
MEM 7057.628906 1582461148.1886
MEM 7054.488281 1582461148.2893
MEM 7053.363281 1582461148.3899
MEM 7051.777344 1582461148.4905
MEM 7050.800781 1582461148.5913
MEM 7049.781250 1582461148.6920
MEM 7064.675781 1582461148.7923
MEM 7063.703125 1582461148.8929
MEM 7063.718750 1582461148.9935
MEM 7066.121094 1582461149.0940
MEM 7067.203125 1582461149.1945
MEM 7080.445312 1582461149.2949
MEM 7078.773438 1582461149.3956
MEM 7078.773438 1582461149.4963
MEM 7074.332031 1582461149.5970
MEM 7073.812500 1582461149.6976
MEM 7070.519531 1582461149.7982
MEM 7071.300781 1582461149.8985
MEM 7074.519531 1582461149.9990
MEM 7067.148438 1582461150.0996
MEM 7059.382812 1582461150.2003
MEM 7050.546875 1582461150.3010
MEM 7041.890625 1582461150.4016
MEM 7035.265625 1582461150.5022
MEM 7031.265625 1582461150.6029
MEM 7031.265625 1582461150.7036
MEM 7029.296875 1582461150.8042
MEM 7028.640625 1582461150.9048
MEM 7025.953125 1582461151.0055
MEM 7025.953125 1582461151.1061
MEM 7022.414062 1582461151.2067
MEM 7018.843750 1582461151.3074
MEM 7010.675781 1582461151.4081
MEM 7001.988281 1582461151.5087
MEM 6993.988281 1582461151.6093
MEM 6992.675781 1582461151.7099
MEM 6992.675781 1582461151.8106
MEM 6992.019531 1582461151.9112
MEM 6990.644531 1582461152.0119
MEM 6988.675781 1582461152.1125
MEM 6992.488281 1582461152.2131
MEM 6992.488281 1582461152.3139
MEM 6990.050781 1582461152.4145
MEM 6991.335938 1582461152.5151
MEM 6987.960938 1582461152.6158
MEM 6986.632812 1582461152.7164
MEM 6977.664062 1582461152.8170
MEM 6979.929688 1582461152.9175
MEM 6970.890625 1582461153.0181
MEM 6979.019531 1582461153.1187
MEM 6978.570312 1582461153.2194
MEM 6978.570312 1582461153.3201
MEM 6972.382812 1582461153.4206
MEM 6971.632812 1582461153.5213
MEM 6970.132812 1582461153.6219
MEM 6970.132812 1582461153.7225
MEM 6965.226562 1582461153.8231
MEM 6964.230469 1582461153.9238
MEM 6963.226562 1582461154.0244
MEM 6963.226562 1582461154.1251
MEM 6961.226562 1582461154.2258
MEM 6958.101562 1582461154.3264
MEM 6957.351562 1582461154.4270
MEM 6956.601562 1582461154.5279
MEM 6955.843750 1582461154.6287
MEM 6953.132812 1582461154.7295
MEM 6947.921875 1582461154.8301
MEM 6944.171875 1582461154.9308
MEM 6941.750000 1582461155.0312
MEM 6939.609375 1582461155.1321
MEM 6939.609375 1582461155.2328
MEM 6938.671875 1582461155.3334
MEM 6938.671875 1582461155.4342
MEM 6935.113281 1582461155.5348
MEM 6935.113281 1582461155.6355
MEM 6929.671875 1582461155.7362
MEM 6929.671875 1582461155.8369
MEM 6926.421875 1582461155.9375
MEM 6926.421875 1582461156.0381
